id_ocorrencia;local_ocorrencia;latitude_ocorrencia;longitude_ocorrencia;data_ocorrencia;hora_ocorrencia;presen_agen_segur_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia;qtd_ferido_civil_ocorrencia;qtd_ferido_agen_segur_ocorrencia;estado_id;cidade_id;nome_cidade;cod_ibge_cidade;gentilico_cidade;populacao_cidade;area_cidade;densidade_demo_cidade;nome_estado;uf_estado;cod_ibge_estado;homem_qtd_mortos_oc;homem_qtd_feridos_oc;mulher_qtd_mortos_oc;mulher_qtd_feridos_oc;chacina_oc;chacina_qtd_mortos_oc;chacina_unidades_policiais_oc;ag_seguranca_vitima_oc;ag_seguranca_mortos_status_oc;ag_seguranca_feridos_status_oc;bala_perdida_oc;bala_perdida_qtd_mortos_oc;bala_perdida_qtd_feridos_oc;interior_residencia_oc;interior_residencia_qtd_mortos_oc;interior_residencia_qtd_feridos_oc;imediacao_ensino_oc;imediacao_ensino_qtd_mortos_oc;imediacao_ensino_qtd_feridos_oc;vitima_crianca_oc;vitima_crianca_qtd_mortos_oc;info_adicional_crianca_morta_oc;vitima_crianca_qtd_feridos_oc;info_adicional_crianca_ferida_oc;vitima_adolescente_oc;vitima_adolescente_qtd_mortos_oc;info_adicional_adolescente_morto_oc;vitima_adolescente_qtd_feridos_oc;info_adicional_adolescente_ferido_oc;vitima_idoso_oc;vitima_idoso_qtd_mortos_oc;info_adicional_idoso_morto_oc;vitima_idoso_qtd_feridos_oc;info_adicional_idoso_ferido_oc;informacao_transporte_oc;descricao_transporte_interrompido_oc;data_interrupcao_transporte_oc;data_liberacao_transporte_oc;informacao_via_oc;descricao_via_interrompida_oc;data_interrupcao_via_oc;data_liberacao_via_oc;outros_recortes;motivo_principal;motivo_complementar
39018;R. Alice Freitas - Váz Lobo, Rio de Janeiro - RJ, 21371-220, Brasil;-22.8585061;-43.3257025;17/10/2020;14:59:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39019;Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21370, Brasil;-22.8627778;-43.3152778;17/10/2020;15:10:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39020;Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil;-22.8694071;-43.4790849;17/10/2020;16:20:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
39021;Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil;-22.9395041;-43.2515359;17/10/2020;16:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39023;R. Leopoldo, Nº658 - Andaraí, Rio de Janeiro - RJ, 20541-172, Brasil;-22.9299758;-43.2535286;17/10/2020;16:30:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39026;Morro do Urubu - Pilares, Rio de Janeiro - RJ, 20751-330, Brasil;-22.878031;-43.301839;17/10/2020;18:06:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39029;Av. Brasil, Campo Grande, Rio de Janeiro - RJ, 23078-002, Brasil;-22.8770813;-43.6138926;17/10/2020;20:38:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39030;Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil;-22.9395041;-43.2515359;17/10/2020;23:38:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39031;Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil;-22.8581095;-43.4875308;17/10/2020;22:18:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39032;Favela de Acari, Acari, Rio de Janeiro - RJ, Brasil;-22.8255312;-43.34446;18/10/2020;8:15:00;1;0;0;0;1;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;1;;;Não;;;Sim;;Em serviço;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
39036;Jardim Novo, Rio de Janeiro - RJ, 21760-500, Brasil;-22.8927983;-43.4167065;18/10/2020;19:04:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39039;Jacarezinho, Rio de Janeiro - RJ, Brasil;-22.8875573;-43.2581953;19/10/2020;1:15:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
39040;Jacarezinho, Rio de Janeiro - RJ, Brasil;-22.8875573;-43.2581953;19/10/2020;4:51:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
39041;Jacarezinho, Rio de Janeiro - RJ, Brasil;-22.8875573;-43.2581953;19/10/2020;5:50:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Sim;Trens Ramal Belford Roxo (5h e 25min. de interrupção);19/10/2020;19/10/2020;Sim;Avenida Dom Hélder Câmara e  Rua Leopoldo Bulhões (1h de interrupção);;;;Operação Policial;
39052;R. Miguel de Paiva - Santa Teresa, Rio de Janeiro - RJ, 20251-370, Brasil;-22.9189611;-43.1919068;19/10/2020;7:00:00;1;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Não;;;Sim;1;;Sim;1;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Guerra;Ação policial
39053;Estação Maria da Graça - Del Castilho, Rio de Janeiro - RJ, 20765-000, Brasil;-22.881509;-43.2603361;19/10/2020;13:37:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39055;Jacarezinho, Rio de Janeiro - RJ, 20972-000, Brasil;-22.88423;-43.25504;19/10/2020;17:29:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39058;Morro do Jorge Turco,  Coelho Neto, Rio de Janeiro - RJ, 21545-370, Brasil;-22.8377899;-43.344866;19/10/2020;19:29:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Guerra;
39061;Complexo do Chapadão, Guadalupe, Rio de Janeiro - RJ, 21660-001, Brasil;-22.8322217;-43.3841428;19/10/2020;23:29:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39062;Fazendinha, Complexo do Alemão - Rio de Janeiro, RJ - Brasil;-22.8635538;-43.2791674;20/10/2020;6:21:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39063;Loteamento, Complexo do Alemão - Rio de Janeiro, RJ - Brasil;-22.8608671;-43.2754439;20/10/2020;6:28:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39065;Complexo do Alemão, Rio de Janeiro - RJ, Brasil;-22.8593866;-43.2754314;20/10/2020;7:44:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39067;R. Lemos Brito - Quintino Bocaiuva, Rio de Janeiro - RJ, 21311-380, Brasil;-22.8951206;-43.3240181;20/10/2020;7:56:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39069;Complexo do Fubá - Campinho;-22.8868864;-43.3373924;20/10/2020;8:10:00;0;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Guerra;
39078;Morro do Sereno, Complexo da Penha, Rio de Janeiro - RJ, 21210-154, Brasil;-22.8429787;-43.2938186;20/10/2020;10:28:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39072;Vila Cruzeiro, Complexo da Penha - Penha, Rio de Janeiro - RJ, 21070-370, Brasil;-22.8487441;-43.2828813;20/10/2020;8:58:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39073;Divisa, Complexo da Maré, Rio de Janeiro - RJ, 21044-261, Brasil;-22.8535487;-43.2467791;20/10/2020;8:45:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39074;Morro do Dona Marta - Botafogo, Rio de Janeiro - RJ, 22260, Brasil;-22.947321;-43.1943601;20/10/2020;9:31:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39075;Av. Vicente de Carvalho - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil;-22.8523992;-43.3155483;20/10/2020;9:40:00;1;0;0;1;1;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;1;;1;Não;;;Sim;;Em serviço;Sim;;1;Não;;;Não;;;Não;;;;;Não;;;;;Sim;;;1;Bala perdida;Não;;;;Não;;;;;Ação policial;
39082;Morro do Engenho da Rainha - Engenho da Rainha, Rio de Janeiro - RJ, 20761-080, Brasil;-22.8722222;-43.2913889;20/10/2020;12:11:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39083;R. Iguaiba, 130 - Cascadura, Rio de Janeiro - RJ, 21311-230, Brasil;-22.886985;-43.332144;20/10/2020;13:19:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39091;Morro do Juramento, Vicente de Carvalho, Rio de Janeiro - RJ, 21371-180, Brasil;-22.8627778;-43.3152778;20/10/2020;20:56:00;1;3;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;3;;;;Sim;3;9ºBPM (Rocha Miranda) e 41ºBPM.;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Guerra;Ação policial
39092;Av. Lobo Júnior - Penha Circular, Rio de Janeiro - RJ, Brasil;-22.8299171;-43.2774669;20/10/2020;21:16:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39093;Jacaré, Rio de Janeiro - RJ, Brasil;-22.8923272;-43.2581953;20/10/2020;23:50:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39101;Morro do Dezoito, Complexo do 18 - Água Santa, Rio de Janeiro - Brasil;-22.9044618;-43.315344;21/10/2020;1:21:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39103;Furquim Mendes, Jardim America, Rio de Janeiro - RJ, 21240-450, Brasil;-22.80683;-43.3168966;21/10/2020;8:11:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39105;Chapadão - R. Javata - Pavuna, Rio de Janeiro - RJ, Brasil;-22.8249018;-43.3832749;21/10/2020;10:20:00;1;0;0;2;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;2;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
39108;Morro da Formiga;-22.9355466;-43.2422134;21/10/2020;12:00:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39109;Morro da Formiga - Tijuca, Rio de Janeiro - RJ, 20530, Brasil;-22.9441667;-43.2408333;21/10/2020;13:10:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Sim;0;0;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Ação policial;
39110;Cidade Alta - Estr. do Porto Velho - Cordovil, Rio de Janeiro - RJ, 21012-140, Brasil;-22.8207342;-43.2918436;21/10/2020;10:00:00;0;0;0;1;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;1;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Ataque a civis;
39116;Morro do Borel, Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil;-22.9395041;-43.2515359;21/10/2020;20:36:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39119;Pavuna, Rio de Janeiro - RJ, Brasil;-22.8122261;-43.3619715;21/10/2020;21:56:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39120;Mangueira, Rio de Janeiro - RJ, Brasil;-22.9052507;-43.2340127;22/10/2020;3:16:00;1;4;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;4;;;;Sim;4;UPP Mangueira;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Operação Policial;
39122;Mangueira, Rio de Janeiro - RJ, Brasil;-22.9052507;-43.2340127;22/10/2020;5:20:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39123;Mangueira, Rio de Janeiro - RJ, Brasil;-22.9052507;-43.2340127;22/10/2020;6:28:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39124;Morro dos Macacos - Vila Isabel, Rio de Janeiro - RJ, 20560, Brasil;-22.91;-43.2575;22/10/2020;5:26:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39126;Arará, Benfica, Rio de Janeiro - RJ, 20911-360, Brasil;-22.8920627;-43.2399826;22/10/2020;5:30:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39128;Morro do Sereno, Complexo da Penha, Rio de Janeiro - RJ, 21210-154, Brasil;-22.8436111;-43.2936111;22/10/2020;4:25:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39134;Favela Para Pedro - Colégio, Rio de Janeiro - RJ, 21236-250, Brasil;-22.8419584;-43.3322707;22/10/2020;13:48:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39135;Morro dos Macacos - R. Corrêa de Oliveira - Vila Isabel, Rio de Janeiro - RJ, 20551, Brasil;-22.9115353;-43.2474223;22/10/2020;16:14:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39138;Curicica, Rio de Janeiro - RJ, Brasil;-22.9499722;-43.3831705;22/10/2020;18:09:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39141;Estácio, Rio de Janeiro - RJ, Brasil;-22.9174205;-43.2049783;22/10/2020;23:36:00;1;1;0;3;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;3;1;;Não;;;Não;;;Sim;1;2;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Ação policial;Perseguição
39152;Morro da Formiga - Tijuca, Rio de Janeiro - RJ, 20530, Brasil;-22.9441667;-43.2408333;23/10/2020;11:01:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39157;Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 22241, Brasil;-22.9347222;-43.2047222;23/10/2020;17:35:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39160;Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 22241, Brasil;-22.9347222;-43.2047222;23/10/2020;20:07:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39161;R. Sete Ac - R. Cândido Benício, 2750, 2 - Praça Seca, Rio de Janeiro - RJ, 22733-001, Brasil;-22.905076;-43.354814;23/10/2020;3:00:00;0;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;Vendedor Ambulante;Execução;
39167;Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil;-22.9395041;-43.2515359;24/10/2020;8:31:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39162;Rua Maria de Jesus Botelho - Campo Grande, Rio de Janeiro - RJ, 23085-360, Brasil;-22.9020144;-43.5664485;23/10/2020;22:00:00;0;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Tentativa/Roubo;
39163;Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-190, Brasil;-22.8713871;-43.4455759;24/10/2020;5:19:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39164;R. Silva Pinto, 57 - Vila Isabel, Rio de Janeiro - RJ, 20551-190, Brasil;-22.9158952;-43.2478407;24/10/2020;1:09:00;1;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39176;R. Pequiri - Brás de Pina, Rio de Janeiro - RJ, 21215-110, Brasil;-22.835174;-43.2936254;23/10/2020;22:30:00;0;1;0;6;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;Bar,Passou Atirando;Ataque a civis;
39178;R. Volta Redonda - Pavuna, Rio de Janeiro - RJ, 23894-390, Brasil;-22.8186369;-43.3585764;24/10/2020;0:00:00;1;1;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;1;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;Ação policial;
39180;Váz Lobo, Rio de Janeiro - RJ, Brasil;-22.8574907;-43.329357;24/10/2020;23:37:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39181;R. Bento Lisboa - Catete, Rio de Janeiro - RJ, Brasil;-22.9279943;-43.1793535;24/10/2020;23:52:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39182;R. do Monjolo - Pitangueiras, Rio de Janeiro - RJ, 21930-376, Brasil;-22.816863;-43.1799851;25/10/2020;9:20:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
39191;Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil;-22.8654866;-43.2619815;25/10/2020;15:23:00;0;0;0;0;0;19;3661;Rio de Janeiro;3304557;carioca;6320446;119746;5.27;Rio de Janeiro;RJ;33;;;;;Não;;;Não;;;Não;;;Não;;;Não;;;Não;;;;;Não;;;;;Não;;;;;Não;;;;Não;;;;;;
