ID,latitude,longitude,fecha,hora,presencia_policia,civiles_muertos,policias_muertos,varones_muertos,mujeres_muertas,cerca_escuelas,motivo_principal.y,direccion,localidad,bairro,region
38526,-22.85229,-43.243831,22/09/2020,09:40:00,0,0,0,NA,NA,Não,NA,"Divisa, Complexo da Maré, Rio de Janeiro - RJ, 21044-075, Brasil",Maré,Ramos,COMPLEXO DA MARE
38531,-22.8136014,-43.1843549,21/09/2020,00:10:00,0,1,0,1,NA,Não,Tentativa/Roubo,"Estr. Visc. de Lamare - Cacuia, Rio de Janeiro - RJ, 21930-390, Brasil",Cacuia,Ilha do Governador,ILHA DO GOVERNADOR
38539,-22.9018373,-43.3144125,23/09/2020,17:48:00,0,0,0,NA,NA,Não,NA,"Rua Torres de Oliveira - Piedade, Rio de Janeiro - RJ, 20740-380, Brasil",Piedade,Méier,MEIER
38543,-22.9607135,-43.1695418,23/09/2020,20:00:00,0,0,0,NA,NA,Não,NA,"Chapéu-Mangueira - Leme, Rio de Janeiro - RJ, 22010-060, Brasil",Leme,Zona Sul,COPACABANA
38549,-22.8771405,-43.3241607,23/09/2020,20:00:00,1,0,0,NA,NA,Não,Tentativa/Roubo,"R. Francisco Vale - Eng. Leal, Rio de Janeiro - RJ, 21350, Brasil",Engenheiro Leal,Madureira,MADUREIRA
38552,-22.8544213,-43.3398625,24/09/2020,08:10:00,0,0,0,NA,NA,Não,NA,"Morro do Faz Quem Quer, Rocha Miranda, Rio de Janeiro - RJ, 21540-510, Brasil",Rocha Miranda,Madureira,MADUREIRA
38555,-22.9325728,-43.2410248,25/09/2020,00:01:00,0,0,0,NA,NA,Não,NA,"Tijuca, Rio de Janeiro - RJ, Brasil",Tijuca,Tijuca,TIJUCA
38557,-22.8675722,-43.3252865,25/09/2020,05:45:00,1,0,0,NA,NA,Não,Operação Policial,"Morro da Serrinha - Madureira, Rio de Janeiro - RJ, 21360-320, Brasil",Madureira,Madureira,MADUREIRA
38560,-22.9352778,-43.2563889,25/09/2020,06:45:00,1,0,0,NA,NA,Não,Ação policial,"Morro do Andarai - Andaraí, Rio de Janeiro - RJ, 20531-490, Brasil",Andaraí,Tijuca,VILA ISABEL
38569,-22.8122261,-43.3619715,25/09/2020,12:00:00,0,0,0,NA,NA,Não,NA,"Pavuna, Rio de Janeiro - RJ, Brasil",Pavuna,Pavuna,PAVUNA
38570,-22.947321,-43.1943601,25/09/2020,12:00:00,0,0,0,NA,NA,Não,NA,"Santa Marta - Botafogo, Rio de Janeiro - RJ, 22260, Brasil",Botafogo,Zona Sul,BOTAFOGO
38571,-22.845927,-43.283144,25/09/2020,12:02:00,0,0,0,NA,NA,Não,NA,"Complexo da Penha, Penha, Rio de Janeiro - RJ, Brasil",Penha,Penha,PENHA
38572,-22.8196976,-43.2943395,25/09/2020,12:03:00,0,0,0,NA,NA,Não,NA,"Cidade Alta - Cordovil, Rio de Janeiro - RJ, 21010-200, Brasil",Cordovil,Penha,VIGARIO GERAL
38574,-22.8558216,-43.315785,25/09/2020,12:00:00,0,0,0,NA,NA,Não,NA,"Vicente de Carvalho, Rio de Janeiro - RJ, Brasil",Vicente de Carvalho,Madureira,IRAJA
38575,-22.8604006,-43.4884116,25/09/2020,12:21:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21850-007, Brasil",Vila Kennedy,Bangu,BANGU
38577,-22.8634428,-43.2781331,25/09/2020,07:30:00,0,0,0,NA,NA,Não,NA,"Campo do Seu Zé, Fazendinha -  Complexo do Alemão, Rio de Janeiro - RJ, 20766, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
38579,-22.9465479,-43.3697197,25/09/2020,13:37:00,0,0,0,NA,NA,Não,NA,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
38580,-22.8052385,-43.2086085,25/09/2020,15:39:00,0,0,0,NA,NA,Não,NA,"Ilha do Governador, Rio de Janeiro - RJ, Brasil",Portuguesa,Ilha do Governador,ILHA DO GOVERNADOR
38584,-22.8784094,-43.302535,26/09/2020,02:19:00,0,0,0,NA,NA,Não,NA,"Morro do Urubu - Pilares, Rio de Janeiro - RJ, 20751-330, Brasil",Pilares,Méier,MEIER
38585,-22.8795382,-43.489301,26/09/2020,01:45:00,0,0,0,NA,NA,Não,NA,"Senador Camará, Rio de Janeiro - RJ, Brasil",Senador Camará,Bangu,BANGU
38586,-22.8638101,-43.5089118,26/09/2020,00:48:00,0,0,0,NA,NA,Não,NA,"Estr. do Quafa - Vila Kennedy, Rio de Janeiro - RJ, 21853-050, Brasil",Bangu,Bangu,BANGU
38587,-22.9404287,-43.2419989,25/09/2020,06:00:00,1,0,0,NA,NA,Não,Ação policial,"Morro da Formiga - Tijuca, Rio de Janeiro - RJ, 20530, Brasil",Tijuca,Tijuca,TIJUCA
38588,-22.8923272,-43.2581953,26/09/2020,06:29:00,0,0,0,NA,NA,Não,NA,"Jacaré, Rio de Janeiro - RJ, Brasil",Jacaré,Méier,MEIER
38591,-22.9081086,-43.2650198,26/09/2020,07:37:00,0,0,0,NA,NA,Não,NA,"Morro do São João - Engenho Novo, Rio de Janeiro - RJ, 20950-370, Brasil",Engenho Novo,Méier,MEIER
38592,-22.9174205,-43.2049783,26/09/2020,04:40:00,0,0,0,NA,NA,Não,NA,"Estácio, Rio de Janeiro - RJ, Brasil",Estácio,Centro,RIO COMPRIDO
38595,-22.9240819,-43.2384379,26/09/2020,04:37:00,1,0,0,NA,NA,Não,NA,"R. Barão de Mesquita, 402 - Tijuca, Rio de Janeiro - RJ, 20540-146, Brasil",Vila Isabel,Tijuca,VILA ISABEL
38600,-22.9135192,-43.2858356,26/09/2020,17:30:00,1,0,0,NA,NA,Não,NA,"Morro do Gambá, Complexo do Lins, Rio de Janeiro - RJ, 20725, Brasil",Lins de Vasconcelos,Méier,MEIER
38601,-22.8795382,-43.489301,25/09/2020,20:00:00,0,1,0,1,NA,Não,Homicídio/Tentativa,"Senador Camará, Rio de Janeiro - RJ, Brasil",Senador Camará,Bangu,BANGU
38605,-22.8663862,-43.458133,27/09/2020,05:50:00,1,0,0,NA,NA,Não,Ação policial,"Morro São Bento - Bangu, Rio de Janeiro - RJ, 21860-180, Brasil",Bangu,Bangu,BANGU
38606,-22.801422,-43.3140807,26/09/2020,08:00:00,1,0,0,NA,NA,Não,Tentativa/Roubo de cargas,"Favela do Dique - Vigário Geral, Rio de Janeiro - RJ, 21240-800, Brasil",Vigário Geral,Penha,VIGARIO GERAL
38607,-22.8631374,-43.4578581,27/09/2020,07:00:00,1,0,0,NA,NA,Não,NA,"Favela da Selvinha, Morro São Bento, Bangu, Rio de Janeiro - RJ, 21860-190, Brasil",Bangu,Bangu,BANGU
38610,-22.8603985,-43.2821082,27/09/2020,10:25:00,0,0,0,NA,NA,Não,NA,"R. Canitar - Complexo do Alemão, Rio de Janeiro - RJ, 20766-200, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
38613,-22.8581095,-43.4875308,27/09/2020,22:02:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38614,-22.8632206,-43.3112527,28/09/2020,00:18:00,0,0,0,NA,NA,Não,NA,"Morro do Juramento - Tomás Coelho, Rio de Janeiro - RJ, 21370, Brasil",Tomás Coelho,Inhaúma,INHAUMA
38615,-22.8440802,-43.3094623,28/09/2020,01:19:00,0,0,0,NA,NA,Não,NA,"Vila da Penha, Rio de Janeiro - RJ, Brasil",Vila da Penha,Madureira,IRAJA
38619,-22.8531613,-43.4748389,28/09/2020,12:00:00,1,0,0,NA,NA,Não,Homicídio/Tentativa,"Estr. do Gericino, Catiri, Bangu, Rio de Janeiro - RJ, 21853-000, Brasil",Bangu,Bangu,BANGU
38626,-22.8473846,-43.275356,28/09/2020,07:40:00,0,0,0,NA,NA,Não,NA,"Merendiba, Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-735, Brasil",Olaria,Ramos,RAMOS
38632,-22.844765,-43.292749,28/09/2020,16:46:00,0,0,0,NA,NA,Não,NA,"Chatuba, Complexo da Penha - Penha, Rio de Janeiro - RJ, Brasil",Penha,Penha,PENHA
38633,-22.847012,-43.29674,28/09/2020,17:00:00,1,0,0,NA,NA,Não,Ação policial,"Morro da Fé, Complexo da Penha, Rio de Janeiro - RJ, 21210-360, Brasil",Penha Circular,Penha,PENHA
38634,-22.847012,-43.29674,28/09/2020,18:00:00,1,0,0,NA,NA,Não,Ação policial,"Morro da Fé, Complexo da Penha, Rio de Janeiro - RJ, 21210-360, Brasil",Penha Circular,Penha,PENHA
38636,-22.8341614,-43.3911252,28/09/2020,20:04:00,0,0,0,NA,NA,Não,NA,"R. Alcatrazes - Ricardo de Albuquerque, Rio de Janeiro - RJ, 21640-020, Brasil",Ricardo de Albuquerque,Pavuna,ANCHIETA
38638,-22.847272,-43.2754766,28/09/2020,21:56:00,0,0,0,NA,NA,Não,NA,"Merendiba, Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-735, Brasil",Olaria,Ramos,RAMOS
38640,-22.9248003,-43.2117179,28/09/2020,20:01:00,1,0,0,NA,NA,Não,Ação policial,"Rio Comprido, Rio de Janeiro - RJ, 20261-066, Brasil",Rio Comprido,Centro,RIO COMPRIDO
38643,-22.9354587,-43.2118946,29/09/2020,06:52:00,0,0,0,NA,NA,Não,NA,"R. Paula Ramos - Rio Comprido, Rio de Janeiro - RJ, 20261-210, Brasil",Rio Comprido,Centro,RIO COMPRIDO
38645,-22.9002778,-43.1952778,29/09/2020,09:08:00,0,0,0,NA,NA,Não,NA,"Morro da Providencia - Gamboa, Rio de Janeiro - RJ, 20221, Brasil",Gamboa,Centro,PORTUARIA
38707,-22.9360903,-43.2370889,03/10/2020,08:00:00,0,0,0,NA,NA,Não,NA,"R. Olegário Mariano - Tijuca, Rio de Janeiro - RJ, 20520, Brasil",Tijuca,Tijuca,TIJUCA
38648,-22.820089,-43.29428,29/09/2020,10:44:00,0,0,0,NA,NA,Não,NA,"Cidade Alta - Cordovil, Rio de Janeiro - RJ, 21010-640, Brasil",Cordovil,Penha,VIGARIO GERAL
38651,-22.874927,-43.578062,29/09/2020,23:30:00,0,0,0,NA,NA,Não,NA,"Corcundinha - Campo Grande, Rio de Janeiro - RJ, 23076-460, Brasil",Campo Grande,Campo Grande,CAMPO GRANDE
38656,-22.9352778,-43.2563889,30/09/2020,00:30:00,0,0,0,NA,NA,Não,NA,"Morro do Andarai - Andaraí, Rio de Janeiro - RJ, 20531-490, Brasil",Andaraí,Tijuca,VILA ISABEL
38658,-22.9056682,-43.2770839,30/09/2020,09:35:00,0,0,0,NA,NA,Não,NA,"Rua Tompson Flores - Méier, Rio de Janeiro - RJ, 20710, Brasil",Méier,Méier,MEIER
38659,-22.8341614,-43.3911252,30/09/2020,11:00:00,1,0,0,NA,NA,Não,NA,"R. Alcatrazes - Ricardo de Albuquerque, Rio de Janeiro - RJ, 21640-020, Brasil",Ricardo de Albuquerque,Pavuna,ANCHIETA
38660,-23.0174785,-43.4625904,30/09/2020,10:51:00,1,0,0,NA,NA,Não,Tentativa/Roubo,"Recreio dos Bandeirantes, Rio de Janeiro - RJ, Brasil",Recreio dos Bandeirantes,Barra da Tijuca,BARRA DA TIJUCA
38667,-22.9512916,-43.3605838,30/09/2020,21:32:00,0,0,0,NA,NA,Não,NA,"13, Cidade de Deus, Rio de Janeiro -RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
38668,-22.8385725,-43.3332405,01/10/2020,05:50:00,0,0,0,NA,NA,Não,NA,"Favela Para Pedro, Colégio, Rio de Janeiro - RJ, Brasil",Colégio,Madureira,IRAJA
38677,-22.8910293,-43.3342192,01/10/2020,01:06:00,0,0,0,NA,NA,Não,NA,"Morro do Fubá, Cascadura, Rio de Janeiro - RJ, Brasil",Cascadura,Madureira,MADUREIRA
38678,-22.9043926,-43.2038874,29/09/2020,12:00:00,1,0,0,NA,NA,Não,Ação policial,"R. Mont Alverne - Santo Cristo, Rio de Janeiro - RJ, 20220-180, Brasil",Santo Cristo,Centro,PORTUARIA
38681,-22.8470818,-43.3962649,01/10/2020,10:00:00,1,0,0,NA,NA,Não,Tentativa/Roubo,"Estr. Mal. Alencastro - Deodoro, Rio de Janeiro - RJ, Brasil",Deodoro,Bangu,REALENGO
38686,-22.8581095,-43.4875308,01/10/2020,23:22:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38688,-22.8581095,-43.4875308,02/10/2020,05:06:00,0,0,0,NA,NA,Não,NA,"Barrão, Vila Kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38690,-22.8268424,-43.3921702,02/10/2020,08:07:00,0,0,0,NA,NA,Não,NA,"R. Alcobaça - Anchieta, Rio de Janeiro - RJ, Brasil",Anchieta,Pavuna,ANCHIETA
38694,-22.8459986,-43.2832702,02/10/2020,06:26:00,0,0,0,NA,NA,Não,NA,"4 Bicas, Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-000, Brasil",Penha,Penha,PENHA
38695,-22.8581095,-43.4875308,02/10/2020,06:30:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38696,-22.8581095,-43.4875308,02/10/2020,08:46:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38697,-22.890457,-43.2228263,02/10/2020,01:00:00,0,0,0,NA,NA,Não,Homicídio/Tentativa,"R. do Bonfim - São Cristóvão, Rio de Janeiro - RJ, 20930-450, Brasil",São Cristóvão,Centro,SAO CRISTOVAO
38698,-22.9395041,-43.2515359,02/10/2020,12:02:00,0,0,0,NA,NA,Não,NA,"Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil",Tijuca,Tijuca,TIJUCA
38700,-22.8875614,-43.3192326,02/10/2020,13:41:00,0,0,0,NA,NA,Não,NA,"Quintino Bocaiuva, Rio de Janeiro - RJ, Brasil",Quintino Bocaiúva,Madureira,MADUREIRA
38701,-22.8562252,-43.2432616,02/10/2020,15:07:00,0,0,0,NA,NA,Não,NA,"Nova Holanda, Complexo da Maré, Rio de Janeiro- RJ, Brasil",Maré,Ramos,COMPLEXO DA MARE
38703,-22.8131943,-43.3796282,02/10/2020,22:59:00,0,0,0,NA,NA,Não,NA,"Tv. Rio do Pau - Pavuna, Rio de Janeiro - RJ, 21655-620, Brasil",Pavuna,Pavuna,PAVUNA
38705,-22.8479556,-43.323438,03/10/2020,07:21:00,0,0,0,NA,NA,Não,NA,"Av. Pastor Martin Luther King Júnior, s/n - Irajá, Rio de Janeiro - RJ, 21530-010, Brasil",Irajá,Madureira,IRAJA
38709,-22.8694071,-43.4790849,03/10/2020,10:07:00,0,0,0,NA,NA,Não,NA,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-340, Brasil",Bangu,Bangu,BANGU
38711,-22.895936,-43.346147,03/10/2020,11:18:00,0,0,0,NA,NA,Não,NA,"R. Cap. Machado - Praça Seca, Rio de Janeiro - RJ, 21320-030, Brasil",Praça Seca,Jacarepaguá,JACAREPAGUA
38713,-22.9085158,-43.2796947,02/10/2020,23:00:00,1,1,0,1,NA,Não,Tentativa/Roubo,"R. Lins de Vasconcelos - Lins de Vasconcelos, Rio de Janeiro - RJ, 20710-130, Brasil",Lins de Vasconcelos,Méier,MEIER
38721,-22.8581095,-43.4875308,03/10/2020,19:19:00,0,0,0,NA,NA,Não,NA,"Morrinho, Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38723,-22.8631928,-43.4367112,03/10/2020,22:38:00,0,0,0,NA,NA,Não,NA,"R. Recife - Realengo, Rio de Janeiro - RJ, 21730-090, Brasil",Realengo,Bangu,REALENGO
38725,-22.9465479,-43.3697197,04/10/2020,06:49:00,0,0,0,NA,NA,Não,NA,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
38729,-22.9395041,-43.2515359,04/10/2020,09:07:00,0,0,0,NA,NA,Não,NA,"Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil",Tijuca,Tijuca,TIJUCA
38732,-22.8637895,-43.2795746,04/10/2020,09:20:00,0,0,0,NA,NA,Não,NA,"Fazendinha, Complexo do Alemão - Rio de Janeiro - RJ, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
38733,-22.9499722,-43.3831705,04/10/2020,07:00:00,0,0,0,NA,NA,Não,NA,"Curicica, Rio de Janeiro - RJ, Brasil",Curicica,Jacarepaguá,JACAREPAGUA
38736,-22.8574907,-43.329357,03/10/2020,20:00:00,1,0,1,1,NA,Não,Homicídio/Tentativa,"Váz Lobo, Rio de Janeiro - RJ, Brasil",Vaz Lobo,Madureira,MADUREIRA
38737,-22.9214107,-43.1939708,04/10/2020,13:42:00,0,0,0,NA,NA,Não,NA,"Rua Miguel Rezende - Santa Teresa, Rio de Janeiro - RJ, 20251-310, Brasil",Santa Teresa,Centro,SANTA TEREZA
38738,-22.865049,-43.238712,04/10/2020,15:30:00,1,0,0,NA,NA,Não,Ação policial,"Vila do Pinheiro - Maré, Rio de Janeiro - RJ, 21046-130, Brasil",Maré,Ramos,COMPLEXO DA MARE
38739,-22.8450809,-43.29362,04/10/2020,21:13:00,0,0,0,NA,NA,Não,NA,"Morro da Fé, Complexo da Penha, Rio de Janeiro - RJ, 21210-154, Brasil",Penha,Penha,PENHA
38741,-22.8781094,-43.4482116,04/10/2020,22:35:00,0,0,0,NA,NA,Não,NA,"Conjuntão, Padre Miguel, Rio de Janeiro - RJ, 21715-430, Brasil",Padre Miguel,Bangu,BANGU
38744,-22.7917275,-43.182906,04/10/2020,23:34:00,0,0,0,NA,NA,Não,NA,"INPS, Bancários, Rio de Janeiro - RJ, 21910-210, Brasil",Bancários,Ilha do Governador,ILHA DO GOVERNADOR
38749,-22.92943,-43.255453,05/10/2020,07:36:00,0,0,0,NA,NA,Não,NA,"R. Rosa e Silva, 646 - Andaraí, Rio de Janeiro - RJ, 20541-335, Brasil",Andaraí,Tijuca,VILA ISABEL
38752,-22.8796578,-43.4896091,05/10/2020,07:58:00,1,2,0,2,NA,Não,Operação Policial,"Favela do Rebu - Senador Camará, Rio de Janeiro - RJ, 21833-120, Brasil",Senador Camará,Bangu,BANGU
38758,-22.8759688,-43.526314,05/10/2020,08:41:00,0,0,0,NA,NA,Não,NA,"Santíssimo, Rio de Janeiro - RJ, Brasil",Santíssimo,Campo Grande,CAMPO GRANDE
38764,-22.8713243,-43.4870367,05/10/2020,10:20:00,1,0,0,NA,NA,Não,NA,"Estr. do Taquaral - Senador Camará, Rio de Janeiro - RJ, Brasil",Senador Camará,Bangu,BANGU
38766,-22.9395041,-43.2515359,05/10/2020,10:31:00,0,0,0,NA,NA,Não,NA,"Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20530-420, Brasil",Tijuca,Tijuca,TIJUCA
38773,-22.9375309,-43.2568825,05/10/2020,15:54:00,0,0,0,NA,NA,Não,NA,"Morro do Borel - Tijuca, Rio de Janeiro - RJ, 20531, Brasil",Tijuca,Tijuca,TIJUCA
38775,-22.8786524,-43.4285172,05/10/2020,22:27:00,0,0,0,NA,NA,Não,NA,"Realengo, Rio de Janeiro - RJ, Brasil",Realengo,Bangu,REALENGO
38777,-22.9714794,-43.401372,05/10/2020,02:53:00,0,0,0,NA,NA,Não,NA,"Morro do Outeiro, Barra da Tijuca, Rio de Janeiro - RJ, 22780, Brasil",Jacarepaguá,Jacarepaguá,JACAREPAGUA
38780,-22.8670517,-43.3271559,06/10/2020,07:34:00,0,0,0,NA,NA,Não,NA,"Morro da Serrinha - Madureira, Rio de Janeiro - RJ, 21360-320, Brasil",Madureira,Madureira,MADUREIRA
38782,-22.8581095,-43.4875308,06/10/2020,07:52:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38783,-22.8725334,-43.3363639,06/10/2020,05:56:00,0,0,0,NA,NA,Não,NA,"Madureira, Rio de Janeiro - RJ, Brasil",Madureira,Madureira,MADUREIRA
38787,-22.8581095,-43.4875308,06/10/2020,22:12:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38788,-22.9347222,-43.2047222,07/10/2020,06:15:00,1,0,0,NA,NA,Não,Ação policial,"Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 22241, Brasil",Santa Teresa,Centro,SANTA TEREZA
38790,-22.9347222,-43.2047222,07/10/2020,07:15:00,0,0,0,NA,NA,Não,NA,"Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 22241, Brasil",Santa Teresa,Centro,SANTA TEREZA
38792,-22.8473846,-43.275356,07/10/2020,08:29:00,0,0,0,NA,NA,Não,NA,"R. Merendiba -  Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-735, Brasil",Olaria,Ramos,RAMOS
38795,-22.9352778,-43.2563889,07/10/2020,12:08:00,0,0,0,NA,NA,Não,NA,"Morro do Andarai - Andaraí, Rio de Janeiro - RJ, 20531-490, Brasil",Andaraí,Tijuca,VILA ISABEL
38797,-22.92602,-43.196796,07/10/2020,07:30:00,1,1,0,1,NA,Não,Operação Policial,"Morro do Fogueteiro - Santa Teresa, Rio de Janeiro - RJ, 20241-360, Brasil",Santa Teresa,Centro,SANTA TEREZA
38803,-22.9097609,-43.3712424,07/10/2020,22:00:00,0,0,0,NA,NA,Não,NA,"R. Jordão - Tanque, Rio de Janeiro - RJ, 22725-549, Brasil",Tanque,Jacarepaguá,JACAREPAGUA
38805,-22.8721334,-43.443692,07/10/2020,21:27:00,0,0,0,NA,NA,Não,NA,"Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-250, Brasil",Padre Miguel,Bangu,BANGU
38806,-22.9128265,-43.2845409,07/10/2020,22:25:00,0,0,0,NA,NA,Não,NA,"R. Viléla Taváres, 388 - Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-220, Brasil",Lins de Vasconcelos,Méier,MEIER
38807,-22.8780979,-43.4483194,08/10/2020,07:12:00,0,0,0,NA,NA,Não,NA,"Conjuntão, Padre Miguel, Rio de Janeiro - RJ, 21715-430, Brasil",Padre Miguel,Bangu,BANGU
38809,-22.9002778,-43.1952778,07/10/2020,22:45:00,1,0,0,NA,NA,Não,Ação policial,"Morro da Providencia - Gamboa, Rio de Janeiro - RJ, 20221, Brasil",Gamboa,Centro,PORTUARIA
38811,-22.928692,-43.252576,08/10/2020,01:50:00,0,0,0,NA,NA,Não,NA,"R. Leopoldo, 456 - Andaraí, Rio de Janeiro - RJ, 20541-170, Brasil",Andaraí,Tijuca,VILA ISABEL
38814,-22.9266672,-43.2485845,08/10/2020,09:30:00,0,0,0,NA,NA,Não,NA,"Andaraí, Rio de Janeiro - RJ, 20510-280, Brasil",Andaraí,Tijuca,VILA ISABEL
38815,-22.845983,-43.2832516,08/10/2020,09:48:00,0,0,0,NA,NA,Não,NA,"Complexo da Penha, Penha - Rio de Janeiro, rj - Brasil",Penha,Penha,PENHA
38816,-22.9286197,-43.2650117,08/10/2020,09:25:00,0,0,0,NA,NA,Não,NA,"R. Borda do Mato - Grajau, Rio de Janeiro - RJ, 20561, Brasil",Grajaú,Tijuca,VILA ISABEL
38821,-22.901563,-43.358125,08/10/2020,21:10:00,0,0,0,NA,NA,Não,NA,"Favela da Chacrinha, Praça Seca, Rio de Janeiro - RJ, 22733-020, Brasil",Praça Seca,Jacarepaguá,JACAREPAGUA
38827,-22.8433764,-43.287132,09/10/2020,08:08:00,0,0,0,NA,NA,Não,NA,"Morro da Caixa D'água, Complexo da Penha, Rio de Janeiro - RJ, 21070-130, Brasil",Penha,Penha,PENHA
38828,-22.858058,-43.4874985,09/10/2020,07:48:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38829,-22.8924055,-43.417695,09/10/2020,06:55:00,0,0,0,NA,NA,Não,NA,"Jardim Novo - Realengo, Rio de Janeiro - RJ, 21760-240, Brasil",Realengo,Bangu,REALENGO
38830,-22.9347222,-43.2047222,09/10/2020,06:17:00,0,0,0,NA,NA,Não,NA,"Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 22241, Brasil",Santa Teresa,Centro,SANTA TEREZA
38831,-22.8568696,-43.2428977,09/10/2020,08:30:00,0,0,0,NA,NA,Não,NA,"Rua Tatajuba - Maré, Rio de Janeiro - RJ, Brasil",Maré,Ramos,COMPLEXO DA MARE
38832,-22.8325658,-43.2996503,09/10/2020,08:40:00,0,0,0,NA,NA,Não,NA,"Quitungo - Brás de Pina, Rio de Janeiro - RJ, Brasil",Brás de Pina,Penha,PENHA
38834,-22.8581095,-43.4875308,09/10/2020,09:33:00,0,0,0,NA,NA,Não,NA,"Leão Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38835,-22.8568549,-43.246846,09/10/2020,12:00:00,1,1,0,1,NA,Não,Tentativa/Roubo,"Rua 7 de Março - Maré, Rio de Janeiro - RJ, 21043-030, Brasil",Maré,Ramos,COMPLEXO DA MARE
38837,-22.9371051,-43.2572234,09/10/2020,16:35:00,0,0,0,NA,NA,Não,NA,"Morro do Borel - Tijuca, Rio de Janeiro - RJ, Brasil",Tijuca,Tijuca,TIJUCA
38845,-22.8652165,-43.2970556,09/10/2020,20:46:00,0,0,0,NA,NA,Não,NA,"Engenho da Rainha, Rio de Janeiro - RJ, Brasil",Engenho da Rainha,Inhaúma,INHAUMA
38848,-22.8593866,-43.2754314,10/10/2020,00:28:00,1,1,0,1,NA,Não,Ação policial,"Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
38849,-22.8617513,-43.2772386,10/10/2020,03:46:00,0,0,0,NA,NA,Não,NA,"Praça do Cruzeiro - Complexo do Alemão, Rio de Janeiro - RJ, 21061-610, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
38850,-22.8581095,-43.4875308,09/10/2020,21:09:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
38851,-22.9347222,-43.2047222,10/10/2020,07:32:00,0,0,0,NA,NA,Não,NA,"Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 22241, Brasil",Santa Teresa,Centro,SANTA TEREZA
38855,-22.8267648,-43.3457717,10/10/2020,06:29:00,0,0,0,NA,NA,Não,NA,"Acari, Rio de Janeiro - RJ",Acari,Pavuna,PAVUNA
38857,-22.8261299,-43.2899823,10/10/2020,09:47:00,0,0,0,NA,NA,Não,NA,"Av. Antenor Navarro - Brás de Pina, Rio de Janeiro - RJ, 21012-250, Brasil",Brás de Pina,Penha,PENHA
38863,-22.8388406,-43.3983167,10/10/2020,09:00:00,1,0,0,NA,NA,Não,Ação policial,"Estr. Mal. Alencastro, 2192 - Ricardo de Albuquerque, Rio de Janeiro - RJ, 21625-001, Brasil",Ricardo de Albuquerque,Pavuna,ANCHIETA
